project,path,layer,lines,bytes,sha256,function_declarations,review_level
easyeye,app/Domains/Tiss/Concerns/BelongsToEntity.php,app,24,582,a31093f6d74be90bd8bcd6e4ac531275a74252cb51aae6152b79b1f72ea51878,1,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,app/Domains/Tiss/DTOs/TissBatchData.php,app,39,1224,a8a60da5ace03fb99a211d3fcb318c968a7a85c86daf9165e1e46eedd7c512d9,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,app/Domains/Tiss/DTOs/TissGuideData.php,app,69,2557,48406957680271ec25900ac3e8128d4b721443cb4efad5ce2b32d6b026294a4e,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,app/Domains/Tiss/DTOs/TissGuideItemData.php,app,36,1053,038ab325095935672d88c40d7f3ef7ed90b2b98af4df08f3899ffe541fb0e0e9,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,app/Domains/Tiss/Enums/TissAppealStatus.php,app,15,309,cf0a3102a0df6c9971127fa620cfc1fcd1bb4891ad769fba2fb1a2f6ad4ea504,0,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,app/Domains/Tiss/Enums/TissBatchStatus.php,app,21,546,367f9796ba50a32192f0951ea8ac896b35e37a1afd043d0074ec4c41ed13ae76,0,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,app/Domains/Tiss/Enums/TissGlosaStatus.php,app,44,1207,132e0cdbaf0d55bb22e37fbaca5409876bbb08bb0b077fdd23ea063e51e2d7c4,3,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,app/Domains/Tiss/Enums/TissGuideStatus.php,app,20,533,1ba128f715bad4b87018e761dfdccd83747619cfaa162ad5f816831c591b8ecf,0,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,app/Domains/Tiss/Enums/TissGuideType.php,app,19,362,0e02269eea5eb105c738c50e325b8ba0abf2a81a0833f807dfcdeda7f53637e6,1,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,app/Domains/Tiss/Enums/TissProtocolStatus.php,app,16,338,935eb72438a772d46d9d8a8e189beb187263dab6c4f98821a5371582ba7ae11e,0,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,app/Domains/Tiss/Enums/TissReturnStatus.php,app,13,230,fae7fa3ac380e6b4a16b3f808a9becb5be95498035a8a21cec9e3d4be393f7e8,0,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,app/Domains/Tiss/Enums/TissTransmissionStatus.php,app,15,318,f5fe4fb5b71f43f42be7a19746521ed547cf33a4d0c5a81faf1607970005b9eb,0,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,app/Domains/Tiss/Enums/TissXmlDirection.php,app,11,165,2f3200f4b4a18746cb42a8aae8e2d2336be232d0b83959f6ab89613eab719acd,0,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,app/Domains/Tiss/Enums/TissXmlStatus.php,app,17,368,d18b402d386bb7ed57615b25ecdbae28302ddff10f3be46e06278e9d06b9e5f8,0,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,app/Domains/Tiss/Jobs/GenerateTissBatchXmlJob.php,app,77,1921,53f90fb96e880e380f5dcdb5dbb153fe3902e6f539cf139f5c7496b33c307d7a,4,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,app/Domains/Tiss/Jobs/ProcessTissReturnJob.php,app,77,1953,541310c4d8578cb5fc2b91246bc1e25c0939b8bd5e2251a0164cc1d21d882789,4,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,app/Domains/Tiss/Jobs/SendTissBatchJob.php,app,82,2040,33308309731746bed17935c6d6f64480766fd3379669e89fb56dd98d7a3a742a,4,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,app/Domains/Tiss/Models/TissBatch.php,app,104,2715,8c56c68ba9f3afc6ff33ea2fc2f882edd1c097a858723b9e7ee5fff672e2d81d,10,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,app/Domains/Tiss/Models/TissBatchGuide.php,app,54,1212,35a0cc0b868af614fba6787b33a54506c04a74c3cb1df891496e9e8b4659e45a,4,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,app/Domains/Tiss/Models/TissEntityOperatorContract.php,app,75,1959,691e75b811621b5434d25357f1ec0cb2e4d57a6fca4f0c55a5a5ea168bc79a4a,6,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,app/Domains/Tiss/Models/TissEntityOperatorCredential.php,app,71,1829,387a2c3e350b82f5ca9f3bbfee86321e73337edfb4e6c15205762d21b31eb0b6,4,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,app/Domains/Tiss/Models/TissGlosa.php,app,89,2184,44b90db270e1bbb69a0cd3d67a53975f73ffeb27b5644d89fc1d278df548b1a1,8,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,app/Domains/Tiss/Models/TissGlosaAppeal.php,app,74,1878,3d8885c1296a7b4a612d9b0ffaf864d385b065a71e35002a64acd5f57e173ab3,5,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,app/Domains/Tiss/Models/TissGuide.php,app,138,3724,afab9d144482dda921f23c1d6b72f16878bfa464829db48bf3b1b9f1d0e9518d,14,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,app/Domains/Tiss/Models/TissGuideItem.php,app,92,2766,e6aff304f479f20a05650f0be4c5855618f9d064f8bb3cbbca0b34b2bda56e38,5,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,app/Domains/Tiss/Models/TissGuideLink.php,app,54,1218,3cff9e505672324f1af12a15f923b1c9cc503e1251bbd1f3507f411c787dae68,4,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,app/Domains/Tiss/Models/TissIdempotencyKey.php,app,50,1190,9428236f29281ae9655c505fc2877c4b3e29ff54dbfe7bb494adf01097ec9427,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,app/Domains/Tiss/Models/TissOperator.php,app,50,1133,fa3fa567aaac6e50213e5fefef064139d1095e74ab73322a77a16faa66f616eb,3,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,app/Domains/Tiss/Models/TissProtocol.php,app,80,2013,9d9cad5ee8f17137dd2193deeaaf6a7f3ea2782c91fb99cde0da2d2bd834fda8,7,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,app/Domains/Tiss/Models/TissReturn.php,app,83,2039,1f3f7a3e7fe0a8a52aab43b5bdc2b5f935a3659f73a627f9ebb93238a7a08c41,7,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,app/Domains/Tiss/Models/TissStatusHistory.php,app,49,1117,9cde06935076e1480069f03b175584019763970e3303c07f55474cd7d70b1903,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,app/Domains/Tiss/Models/TissTransmission.php,app,86,2216,02dd47c789c0ab69af9d162336c55ec7f0d90bb51db9d56c04760f14aa123e8c,6,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,app/Domains/Tiss/Models/TissTussCode.php,app,42,955,2363d90a8d6cdb7eb34b1e7dba3d323685885258e2e1022a618603a00aeae204,1,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,app/Domains/Tiss/Models/TissVersion.php,app,51,1215,1020e39905ca3c48922d3945a3490c2da9084b961b3c3139ac96fb0f2f8428b2,3,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,app/Domains/Tiss/Models/TissXmlDocument.php,app,95,2452,1545e762a1d3825f75ef4705e54dd2d2f95c492b2d360525fd1e0534e0832713,8,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,app/Domains/Tiss/Parsers/TissReturnParser.php,app,148,4609,f9ce5ed3707cafa1b66d8cb7d3a621f04a5be87d6bb099cb118ce9d2e1d4f926,3,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,app/Domains/Tiss/PreValidation/Contracts/TissGuideValidationRule.php,app,16,342,e47d4e5b7c669775bdf36cf4b0de574b62e9a2392dd4990fdfdf19fd73a5bdcd,1,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,app/Domains/Tiss/PreValidation/Enums/TissValidationSeverity.php,app,11,180,3929d4cbfe30197dfc49f44fb3ec274ee265c4bf521c97a8df2207b12ad9a950,0,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,app/Domains/Tiss/PreValidation/Rules/AuthorizationNumberRequired.php,app,44,1599,1e7ff9618af275510a0fbc8fd44a2fc7ab8121ad327bb23bafc9912c4de7d9c2,1,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,app/Domains/Tiss/PreValidation/Rules/BeneficiaryCardNumberRequired.php,app,35,1306,27ee2779f4f496222d9a3b81388cf1fe8c6e63c901e75cbdf90db9fc02e1edcf,1,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,app/Domains/Tiss/PreValidation/Rules/BeneficiaryNameRequired.php,app,30,946,4bed2a2c62a22dcac855eeb3c3ab6f0c356b817659b857709ec880f7119db57e,1,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,app/Domains/Tiss/PreValidation/Rules/CidIndicationRequired.php,app,57,2310,65352edb7b656f94ea822a6a6a033ada6dc3a5e2d59f7e3995241c240eb96179,1,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,app/Domains/Tiss/PreValidation/Rules/DoctorRequired.php,app,35,1242,c09afdad22dd8f7fc22d966c1724737b14d12f898fdae71f607a4408db627a75,1,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,app/Domains/Tiss/PreValidation/Rules/GuideItemsRequired.php,app,39,1435,a7dd4a9a15322c3de599330c2c3d853a1e45a0f05c4656a83c9bb4537b62ce63,1,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,app/Domains/Tiss/PreValidation/Rules/ItemAmountsValid.php,app,48,1815,cc7e46ef4fccafdfefeb547a439886560bd181d5492a088977cb95e77517a21d,1,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,app/Domains/Tiss/PreValidation/Rules/SadtExecutionDateRequired.php,app,43,1469,134ac458e5e4fcc77da3c352ee81dad38694703965c63ddf307070831291f790,1,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,app/Domains/Tiss/PreValidation/Rules/TussCodeActive.php,app,103,3912,11e6d330768f0eef8d7eb446afbb93ab59e8f2d842cf3d6d3ffd28f2e8ce82dc,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,app/Domains/Tiss/PreValidation/TissGuideValidationIssue.php,app,43,1104,3b0a73ac3cee32c6553c6244f301a5c1a29d21afc61b3f6ad776d2819175c42f,4,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,app/Domains/Tiss/PreValidation/TissGuideValidationResult.php,app,100,2548,2f5c1dbeba3275b5b50a05c46cdf252e0ffcea86d56dca59558d760cc519ad02,13,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,app/Domains/Tiss/README.md,app,48,1098,cb3a7d42273949ebbe61d4d2189e1b5c54335b5f64c75432376e03ad0b1516a4,0,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,app/Domains/Tiss/Services/GenerateTissXmlService.php,app,113,4824,feda24f7ddedb2852635894a6683e3704659c8a71026e88b11fe151afc2aa303,3,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,app/Domains/Tiss/Services/LogTissStatusTransitionService.php,app,31,839,9ea3911fc176e1548c9189e06e09d8de43952b7a57111859caf14560262908d0,1,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,app/Domains/Tiss/Services/PreValidateTissGuideService.php,app,74,2009,3147d4c250371d03a7a8da4401d25407c4e7a21ba9a658e90981becbf44ea16e,3,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,app/Domains/Tiss/Services/ProcessGlosaReturnService.php,app,160,5690,371fe7eb39b4b1a603ff9ce32044826c7e018543b319b7532114cdf4a500c65b,4,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,app/Domains/Tiss/Services/ProcessTissReturnService.php,app,158,6584,4fc5fdbaa1ea4558490829f499564142f1b6a9de82c2f46a4fe6298cb167f185,5,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,app/Domains/Tiss/Services/ReceiveTissResponseService.php,app,185,7797,1f683511ca4f471f2a734db5e82cdad23619ce0051b15058debf215b51a0d99d,4,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,app/Domains/Tiss/Services/ResolveTissVersionService.php,app,45,1188,31a467cd632eeab8ee9b238310a884d1dec86a24848be03068e54b0e53712941,1,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,app/Domains/Tiss/Services/SendTissBatchService.php,app,407,16501,03ebc269851688a6de6213d31d408836e94f776183dd19acf6c8fde36504db36,9,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,app/Domains/Tiss/Services/TissWorkflowService.php,app,108,3735,2363985596215aa6196eb51ef2011e1f72c3658c9dee3a19880044779f330790,13,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,app/Domains/Tiss/Services/Transport/HttpTissTransportClient.php,app,140,5305,6010be2b7feff8f2431e917184a702edbd08f3a767a465059538c76b64f1f28a,4,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,app/Domains/Tiss/Services/Transport/MockTissTransportClient.php,app,52,1883,370a1ac45fe75222f498fbfcb0095528696fcdbdd4ef8d4c42e4e5df25f61ece,1,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,app/Domains/Tiss/Services/Transport/TissTransportContract.php,app,31,724,ec2029fd241c80d22d1e1b32cc88f9b8727bba9fc47231ec4d121c5f27e3d5e5,1,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,app/Domains/Tiss/Services/ValidateTissXmlService.php,app,62,1748,2514997d740e79670551054bcc3e1984b525a34e0026f50c4df1e48f7374db78,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,app/Domains/Tiss/Xml/Builders/V202601TissXmlBuilder.php,app,9,137,21168855a67cd9bcbc064b3bb55857a5d60a438e323d3c041a96fce51e244a6d,0,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,app/Domains/Tiss/Xml/Builders/V202603TissXmlBuilder.php,app,187,8710,a6515e27948788b47945dbd0093583d01962910e2f86e8c8e30c6ad3300ea4ce,9,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,app/Domains/Tiss/Xml/Contracts/TissXmlBuilder.php,app,12,203,3c5c8f2c1d35dbbf3b6899531e76e60eaabe11f95650aed47252041a8680cb84,1,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,app/Enums/AI/AiCreditPurchaseStatus.php,app,12,268,cf1e9e1d279f7672b2675f93e166cfcb8a854cbdb2bbe98f8da61b485c929af8,0,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,app/Enums/AI/AiLedgerEntryType.php,app,15,331,8f8ffec62eddfef5c85b6b3430cac5c50cdede94ea62e206efe942eaaa85faa7,0,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,app/Enums/AI/AiProvider.php,app,20,442,62bfa9ae3413daa3678f89fc63ab4eb4c6554af8c330675daec1d8ef71a2d4a7,1,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,app/Enums/AI/AiProviderCallRole.php,app,11,212,f6d14117cc80489312787ac17e8e5a2247657e5d503c17eee071ec658f16ba39,0,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,app/Enums/AI/AiRiskLevel.php,app,10,140,f0ffcada3eb8d32bb3b54ec6ca4b2dc699040e6ae5a7b301112cebee87d638e5,0,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,app/Enums/AI/AiRunMode.php,app,10,159,0a151d9c84acbc0748fafb0190dcf2e53e5dbe4cf0c8e594c0336bd60e63b013,0,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,app/Enums/AI/AiRunStatus.php,app,15,378,0b481959ea5c0f1fd99bbc9a82bfe0fd35b8bdca3b10cf6556993ae11e7be6ba,0,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,app/Enums/ActivationStep.php,app,85,3415,ddcea55110760e6366b33a0a3ef380fbb98329f194da39452ff132279ce5f57f,4,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,app/Enums/Billing/BillingEventType.php,app,21,899,5ddebaf8df7879955fbb22286dd2e9ff9384c2e6c72914d6972ed015780d91c2,0,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,app/Enums/Billing/CancellationReason.php,app,14,388,bbeb78e6ebab016a34f6104e11c93fd35c973cd61d9c07073b133d89701eec51,0,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,app/Enums/Billing/CredentialScope.php,app,9,126,3844fe1a217d634dda2a8058c6ae63e0391ccc2fbf7d4d84207e0226c82b4e82,0,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,app/Enums/Billing/FallbackTriggerType.php,app,11,263,5183a8ea161438376af8c1d5074f3e880e19731c953d54bc2aaf485f2d2bb6e4,0,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,app/Enums/Billing/GatewayCode.php,app,13,278,3a4861063b4178ecb5e7606a0f7cdbd7a1ae7899f276a412f554f523f1f76ecf,0,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,app/Enums/Billing/InvoiceStatus.php,app,14,289,03887ea43b9ec2331e848912e3dfa7b868f65056fa4a5316fb7c1bc3c042ee8b,0,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,app/Enums/Billing/PaymentAttemptStatus.php,app,12,238,3e31363da9b308c828e537312400c336a4fcfaddffcc0a7e566d85019df78793,0,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,app/Enums/Billing/PaymentStatus.php,app,14,304,b83054ac39cd008eb39d30734579cad3660609ef091d81448aad78a615ca1429,0,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,app/Enums/Billing/PlatformExpenseCategory.php,app,56,1751,5b3f162f61d9c8def1f3ac5509720ee579b6642cadc1adacce3b0be82e6a5445,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,app/Enums/Billing/WebhookEventStatus.php,app,12,243,7e90048dc2ed67872fa67f71cf773fdb83a8f3f7de0a57ab505b7236fb21132d,0,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,app/Enums/BillingBatchStatus.php,app,39,1004,e44889afe20228b9f3729dd01a8fe856a30fc040f46ce6fb70f286b2d5eea572,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,app/Enums/BillingClaimStatus.php,app,36,876,72967d50dbbc9a037ad252dd32c196a712d7e099cf36e7007ef0ad9f927bc720,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,app/Enums/BillingCycle.php,app,83,2480,ebb06cc7bc1df34a26080c47146ec4e370c7128118b6ede45e6f26c3e31820b3,6,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,app/Enums/CashEntryNature.php,app,39,1290,052fc761ab67de031b28d6dc01c2bc82b3573cac846f58783de9abea39b02641,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,app/Enums/ClientRule.php,app,76,2355,d99df2064412f8df726daa191b4b16dfab2fbe48854b9ee8f960cbd217f0c494,4,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
